rowid,answers,created_at,district,endDate,grade,headToHead,id,partisan,pollster,population,sampleSize,seat_name,startDate,state,subgroup,tracking,type,url
7410,"[{'choice': 'Tester', 'pct': '49.5', 'party': 'Dem'}, {'choice': 'Rosendale', 'pct': '41.9', 'party': 'Rep'}]",11/3/18,,11/2/18,C+,FALSE,91365,,HarrisX,lv,500,Class I,10/29/18,Montana,All polls,FALSE,senate,https://www.alliancenrfpoll.com/
7411,"[{'choice': 'Rosen', 'pct': '44.4', 'party': 'Dem'}, {'choice': 'Heller', 'pct': '45.2', 'party': 'Rep'}]",11/3/18,,11/2/18,C+,FALSE,91366,,HarrisX,lv,600,Class I,10/31/18,Nevada,All polls,FALSE,senate,https://www.alliancenrfpoll.com/
7412,"[{'choice': 'Hubbell', 'pct': '46.0', 'party': 'Dem'}, {'choice': 'Reynolds', 'pct': '44.0', 'party': 'Rep'}, {'choice': 'Porter', 'pct': '2.0', 'party': 'Lib'}]",11/3/18,,11/2/18,A+,FALSE,91367,,Selzer & Co.,lv,801,,10/30/18,Iowa,All polls,FALSE,governor,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2018/11/03/iowa-poll-governor-race-kim-reynolds-fred-hubbell-jake-porter-selzer-iowa-election-2018-medicaid/1871874002/
7413,"[{'choice': 'Sisolak', 'pct': '44.9', 'party': 'Dem'}, {'choice': 'Laxalt', 'pct': '47.0', 'party': 'Rep'}]",11/3/18,,11/1/18,C,FALSE,91368,,Trafalgar Group,lv,2587,,10/29/18,Nevada,All polls,FALSE,governor,https://drive.google.com/file/d/1rl04xWVpXhigzmKp5NObIfStKQLNPzQa/view
7414,"[{'choice': 'Rosen', 'pct': '45.6', 'party': 'Dem'}, {'choice': 'Heller', 'pct': '48.9', 'party': 'Rep'}]",11/3/18,,11/1/18,C,FALSE,91369,,Trafalgar Group,lv,2587,Class I,10/29/18,Nevada,All polls,FALSE,senate,https://drive.google.com/file/d/1rl04xWVpXhigzmKp5NObIfStKQLNPzQa/view
7434,"[{'choice': 'Sinema', 'pct': '49.8', 'party': 'Dem'}, {'choice': 'McSally', 'pct': '47.1', 'party': 'Rep'}]",11/4/18,,11/1/18,C,FALSE,91389,,Trafalgar Group,lv,2166,Class I,10/30/18,Arizona,All polls,FALSE,senate,https://drive.google.com/file/d/1oHHpZeg9PCRtMsMFReBfxiKAF1XYlbiD/view
7437,"[{'choice': 'Newsom', 'pct': '47.2', 'party': 'Dem'}, {'choice': 'Cox', 'pct': '36.7', 'party': 'Rep'}]",11/4/18,,10/30/18,B,FALSE,91392,,Probolsky Research,lv,900,,10/25/18,California,All polls,FALSE,governor,https://www.probolskyresearch.com/2018/10/31/newsom-winning-ca-race-for-governor/
7438,"[{'choice': 'Lujan Grisham', 'pct': '53.0', 'party': 'Dem'}, {'choice': 'Pearce', 'pct': '43.0', 'party': 'Rep'}]",11/4/18,,11/1/18,A,FALSE,91393,,Research & Polling Inc.,lv,993,,10/26/18,New Mexico,All polls,FALSE,governor,https://www.abqjournal.com/1241676/poll-lujan-grisham-has-sizable-lead-over-pearce.html
7439,"[{'choice': 'Feinstein', 'pct': '40.9', 'party': 'Dem'}, {'choice': 'de Leon', 'pct': '35.2', 'party': 'Dem'}]",11/4/18,,10/30/18,B,FALSE,91394,,Probolsky Research,lv,900,Class I,10/25/18,California,All polls,FALSE,senate,https://www.probolskyresearch.com/2018/10/31/feinstein-leads-u-s-senate-race-in-california-de-leon-shows-strength/
7440,"[{'choice': 'Heinrich', 'pct': '51.0', 'party': 'Dem'}, {'choice': 'Rich', 'pct': '31.0', 'party': 'Rep'}, {'choice': 'Johnson', 'pct': '12.0', 'party': 'Lib'}]",11/4/18,,11/1/18,A,FALSE,91395,,Research & Polling Inc.,lv,993,Class I,10/26/18,New Mexico,All polls,FALSE,senate,https://www.abqjournal.com/1241736/herrell-torres-small-locked-in-tight-race-for-congress.html
7441,"[{'choice': 'Haaland', 'pct': '50.0', 'party': 'Dem'}, {'choice': 'Arnold-Jones', 'pct': '38.0', 'party': 'Rep'}, {'choice': 'Princeton', 'pct': '5.0', 'party': 'Lib'}]",11/4/18,1,11/1/18,A,FALSE,91396,,Research & Polling Inc.,lv,419,District 1,10/26/18,New Mexico,All polls,FALSE,house,https://www.abqjournal.com/1241736/herrell-torres-small-locked-in-tight-race-for-congress.html
7442,"[{'choice': 'Small', 'pct': '45.0', 'party': 'Dem'}, {'choice': 'Herrell', 'pct': '46.0', 'party': 'Rep'}]",11/4/18,2,11/1/18,A,FALSE,91397,,Research & Polling Inc.,lv,413,District 2,10/26/18,New Mexico,All polls,FALSE,house,https://www.abqjournal.com/1241736/herrell-torres-small-locked-in-tight-race-for-congress.html
7443,"[{'choice': 'Cuomo', 'pct': '49.0', 'party': 'Dem'}, {'choice': 'Molinaro', 'pct': '36.0', 'party': 'Rep'}, {'choice': 'Sharpe', 'pct': '3.0', 'party': 'Lib'}, {'choice': 'Miner', 'pct': '2.0', 'party': 'Ind'}, {'choice': 'Hawkins', 'pct': '2.0', 'party': 'Gre'}]",11/4/18,,11/1/18,A,FALSE,91398,,Siena College,lv,641,,10/28/18,New York,All polls,FALSE,governor,https://scri.siena.edu/wp-content/uploads/2018/11/SNY1018LV-Crosstabs_37042.pdf
7444,"[{'choice': 'Gillibrand', 'pct': '58.0', 'party': 'Dem'}, {'choice': 'Farley', 'pct': '35.0', 'party': 'Rep'}]",11/4/18,,11/1/18,A,FALSE,91399,,Siena College,lv,641,Class I,10/28/18,New York,All polls,FALSE,senate,https://scri.siena.edu/wp-content/uploads/2018/11/SNY1018LV-Crosstabs_37042.pdf
7451,"[{'choice': 'Pritzker', 'pct': '49.0', 'party': 'Dem'}, {'choice': 'Rauner', 'pct': '33.0', 'party': 'Rep'}, {'choice': 'McCann', 'pct': '7.8', 'party': 'Con'}, {'choice': 'Jackson', 'pct': '4.5', 'party': 'Lib'}]",11/4/18,,11/3/18,,FALSE,91406,,Victory Research,lv,1208,,11/1/18,Illinois,All polls,FALSE,governor,https://projects.fivethirtyeight.com/polls/2018114_IL.pdf
7452,"[{'choice': 'Newsom', 'pct': '58.0', 'party': 'Dem'}, {'choice': 'Cox', 'pct': '38.0', 'party': 'Rep'}]",11/4/18,,11/3/18,,FALSE,91407,,Research Co.,rv,450,,11/1/18,California,All polls,FALSE,governor,https://researchco.ca/2018/11/04/midterms2018/
7453,"[{'choice': 'Whitmer', 'pct': '47.0', 'party': 'Dem'}, {'choice': 'Schuette', 'pct': '43.0', 'party': 'Rep'}]",11/4/18,,11/3/18,,FALSE,91408,,Research Co.,rv,450,,11/1/18,Michigan,All polls,FALSE,governor,https://researchco.ca/2018/11/04/midterms2018/
7454,"[{'choice': 'Walz', 'pct': '48.0', 'party': 'Dem'}, {'choice': 'Johnson', 'pct': '42.0', 'party': 'Rep'}]",11/4/18,,11/3/18,,FALSE,91409,,Research Co.,rv,450,,11/1/18,Minnesota,All polls,FALSE,governor,https://researchco.ca/2018/11/04/midterms2018/
7455,"[{'choice': 'Cuomo', 'pct': '54.0', 'party': 'Dem'}, {'choice': 'Molinaro', 'pct': '37.0', 'party': 'Rep'}]",11/4/18,,11/3/18,,FALSE,91410,,Research Co.,rv,450,,11/1/18,New York,All polls,FALSE,governor,https://researchco.ca/2018/11/04/midterms2018/
7456,"[{'choice': 'Wolf', 'pct': '54.0', 'party': 'Dem'}, {'choice': 'Wagner', 'pct': '39.0', 'party': 'Rep'}]",11/4/18,,11/3/18,,FALSE,91411,,Research Co.,rv,450,,11/1/18,Pennsylvania,All polls,FALSE,governor,https://researchco.ca/2018/11/04/midterms2018/
7457,"[{'choice': 'Feinstein', 'pct': '47.0', 'party': 'Dem'}, {'choice': 'de Leon', 'pct': '28.0', 'party': 'Dem'}]",11/4/18,,11/3/18,,FALSE,91412,,Research Co.,rv,450,Class I,11/1/18,California,All polls,FALSE,senate,https://researchco.ca/2018/11/04/midterms2018/
7458,"[{'choice': 'Stabenow', 'pct': '52.0', 'party': 'Dem'}, {'choice': 'James', 'pct': '36.0', 'party': 'Rep'}]",11/4/18,,11/3/18,,FALSE,91413,,Research Co.,rv,450,Class I,11/1/18,Michigan,All polls,FALSE,senate,https://researchco.ca/2018/11/04/midterms2018/
7459,"[{'choice': 'Klobuchar', 'pct': '53.0', 'party': 'Dem'}, {'choice': 'Newberger', 'pct': '33.0', 'party': 'Rep'}]",11/4/18,,11/3/18,,FALSE,91414,,Research Co.,rv,450,Class I,11/1/18,Minnesota,All polls,FALSE,senate,https://researchco.ca/2018/11/04/midterms2018/
7460,"[{'choice': 'Smith', 'pct': '49.0', 'party': 'Dem'}, {'choice': 'Housley', 'pct': '39.0', 'party': 'Rep'}]",11/4/18,,11/3/18,,FALSE,91415,,Research Co.,rv,450,Class II,11/1/18,Minnesota,All polls,FALSE,senate,https://researchco.ca/2018/11/04/midterms2018/
7461,"[{'choice': 'Gillibrand', 'pct': '60.0', 'party': 'Dem'}, {'choice': 'Farley', 'pct': '32.0', 'party': 'Rep'}]",11/4/18,,11/3/18,,FALSE,91416,,Research Co.,rv,450,Class I,11/1/18,New York,All polls,FALSE,senate,https://researchco.ca/2018/11/04/midterms2018/
7462,"[{'choice': 'Casey', 'pct': '56.0', 'party': 'Dem'}, {'choice': 'Barletta', 'pct': '39.0', 'party': 'Rep'}]",11/4/18,,11/3/18,,FALSE,91417,,Research Co.,rv,450,Class I,11/1/18,Pennsylvania,All polls,FALSE,senate,https://researchco.ca/2018/11/04/midterms2018/
7463,"[{'choice': 'Kohl', 'pct': '33.0', 'party': 'Dem'}, {'choice': 'Grothman', 'pct': '61.0', 'party': 'Rep'}]",11/4/18,6,11/3/18,C+,FALSE,91418,,JMC Enterprises,lv,500,District 6,10/29/18,Wisconsin,All polls,FALSE,house,https://winwithjmc.com/wp-content/uploads/2018/11/Wisconsin-CD-6-Executive-Summary.pdf
7464,"[{'choice': 'Whitmer', 'pct': '48.0', 'party': 'Dem'}, {'choice': 'Schuette', 'pct': '44.0', 'party': 'Rep'}, {'choice': 'Schleiger', 'pct': '2.0', 'party': 'Ust'}, {'choice': 'Kurland', 'pct': '1.0', 'party': 'Gre'}, {'choice': 'Butkovich', 'pct': '1.0', 'party': 'Nlp'}, {'choice': 'Gelineau', 'pct': '1.0', 'party': 'Lib'}]",11/4/18,,10/24/18,C,FALSE,91419,,Target Insyght,lv,800,,10/22/18,Michigan,All polls,FALSE,governor,https://mirsnews.com/images/TargetInsyght_Statewide_Poll_10_25_2018_(1).pdf
7465,"[{'choice': 'Stabenow', 'pct': '53.0', 'party': 'Dem'}, {'choice': 'James', 'pct': '43.0', 'party': 'Rep'}, {'choice': 'Huffman', 'pct': '1.0', 'party': 'Ust'}, {'choice': 'Squier', 'pct': '2.0', 'party': 'Gre'}, {'choice': 'Wilhelm', 'pct': '1.0', 'party': 'Nlp'}]",11/4/18,,10/24/18,C,FALSE,91420,,Target Insyght,lv,800,Class I,10/22/18,Michigan,All polls,FALSE,senate,https://mirsnews.com/images/TargetInsyght_Statewide_Poll_10_25_2018_(1).pdf
7469,"[{'choice': ""O'Halleran"", 'pct': '47.7', 'party': 'Dem'}, {'choice': 'Rogers', 'pct': '45.35', 'party': 'Rep'}]",11/4/18,1,11/1/18,C-,FALSE,91424,,Øptimus,lv,756,District 1,10/31/18,Arizona,All polls,FALSE,house,https://decisiondeskhq.com/wp-content/uploads/2018/11/November-2018-AZ01-and-OH07-Poll-Release.pdf
7470,"[{'choice': 'Harbaugh', 'pct': '36.34', 'party': 'Dem'}, {'choice': 'Gibbs', 'pct': '54.59', 'party': 'Rep'}]",11/4/18,7,11/1/18,C-,FALSE,91425,,Øptimus,lv,800,District 7,10/31/18,Ohio,All polls,FALSE,house,https://decisiondeskhq.com/wp-content/uploads/2018/11/November-2018-AZ01-and-OH07-Poll-Release.pdf
7473,"[{'choice': 'Edmondson', 'pct': '44.1', 'party': 'Dem'}, {'choice': 'Stitt', 'pct': '47.0', 'party': 'Rep'}, {'choice': 'Powell', 'pct': '2.7', 'party': 'Lib'}]",11/4/18,,11/3/18,B-,FALSE,91428,,SoonerPoll.com,lv,338,,10/31/18,Oklahoma,All polls,FALSE,governor,https://soonerpoll.com/final-poll-before-election-day-shows-republican-kevin-stitt-with-three-point-lead/
7474,"[{'choice': 'Abrams', 'pct': '40.1', 'party': 'Dem'}, {'choice': 'Kemp', 'pct': '52.4', 'party': 'Rep'}]",11/4/18,,11/3/18,C,FALSE,91429,,Trafalgar Group,lv,2171,,10/30/18,Georgia,All polls,FALSE,governor,https://drive.google.com/file/d/1Lg-PhEXFxVcl16FfQdn0BHgi5i38r8ZS/view
7475,"[{'choice': 'Garcia', 'pct': '36.3', 'party': 'Dem'}, {'choice': 'Ducey', 'pct': '56.7', 'party': 'Rep'}]",11/4/18,,11/3/18,C+,FALSE,91430,,HarrisX,lv,600,,11/1/18,Arizona,All polls,FALSE,governor,https://www.alliancenrfpoll.com/
7476,"[{'choice': 'Gillum', 'pct': '48.6', 'party': 'Dem'}, {'choice': 'DeSantis', 'pct': '45.5', 'party': 'Rep'}]",11/4/18,,11/3/18,C+,FALSE,91431,,HarrisX,lv,600,,11/1/18,Florida,All polls,FALSE,governor,https://www.alliancenrfpoll.com/
7477,"[{'choice': 'Sisolak', 'pct': '43.7', 'party': 'Dem'}, {'choice': 'Laxalt', 'pct': '45.1', 'party': 'Rep'}]",11/4/18,,11/3/18,C+,FALSE,91432,,HarrisX,lv,600,,11/1/18,Nevada,All polls,FALSE,governor,https://www.alliancenrfpoll.com/
7478,"[{'choice': 'Sinema', 'pct': '45.6', 'party': 'Dem'}, {'choice': 'McSally', 'pct': '47.7', 'party': 'Rep'}]",11/4/18,,11/3/18,C+,FALSE,91433,,HarrisX,lv,600,Class I,11/1/18,Arizona,All polls,FALSE,senate,https://www.alliancenrfpoll.com/
7479,"[{'choice': 'Nelson', 'pct': '45.4', 'party': 'Dem'}, {'choice': 'Scott', 'pct': '47.1', 'party': 'Rep'}]",11/4/18,,11/3/18,C+,FALSE,91434,,HarrisX,lv,600,Class I,11/1/18,Florida,All polls,FALSE,senate,https://www.alliancenrfpoll.com/
7480,"[{'choice': 'Donnelly', 'pct': '42.6', 'party': 'Dem'}, {'choice': 'Braun', 'pct': '42.4', 'party': 'Rep'}]",11/4/18,,11/3/18,C+,FALSE,91435,,HarrisX,lv,600,Class I,11/1/18,Indiana,All polls,FALSE,senate,https://www.alliancenrfpoll.com/
7481,"[{'choice': 'McCaskill', 'pct': '46.0', 'party': 'Dem'}, {'choice': 'Hawley', 'pct': '46.1', 'party': 'Rep'}]",11/4/18,,11/3/18,C+,FALSE,91436,,HarrisX,lv,600,Class I,11/1/18,Missouri,All polls,FALSE,senate,https://www.alliancenrfpoll.com/
7482,"[{'choice': 'Tester', 'pct': '49.2', 'party': 'Dem'}, {'choice': 'Rosendale', 'pct': '43.0', 'party': 'Rep'}]",11/4/18,,11/3/18,C+,FALSE,91437,,HarrisX,lv,500,Class I,10/30/18,Montana,All polls,FALSE,senate,https://www.alliancenrfpoll.com/
7483,"[{'choice': 'Rosen', 'pct': '44.5', 'party': 'Dem'}, {'choice': 'Heller', 'pct': '46.4', 'party': 'Rep'}]",11/4/18,,11/3/18,C+,FALSE,91438,,HarrisX,lv,600,Class I,11/1/18,Nevada,All polls,FALSE,senate,https://www.alliancenrfpoll.com/
7484,"[{'choice': 'Gillum', 'pct': '48.0', 'party': 'Dem'}, {'choice': 'DeSantis', 'pct': '47.0', 'party': 'Rep'}]",11/4/18,,11/2/18,C+,FALSE,91439,,Gravis Marketing,lv,753,,10/29/18,Florida,All polls,FALSE,governor,https://www.realclearpolitics.com/docs/Florida_November_2_2018.pdf
7485,"[{'choice': 'Nelson', 'pct': '50.0', 'party': 'Dem'}, {'choice': 'Scott', 'pct': '47.0', 'party': 'Rep'}]",11/4/18,,11/2/18,C+,FALSE,91440,,Gravis Marketing,lv,753,Class I,10/29/18,Florida,All polls,FALSE,senate,https://www.realclearpolitics.com/docs/Florida_November_2_2018.pdf
7486,"[{'choice': 'Wolf', 'pct': '53.0', 'party': 'Dem'}, {'choice': 'Wagner', 'pct': '42.0', 'party': 'Rep'}, {'choice': 'Krawchuk', 'pct': '2.0', 'party': 'Lib'}, {'choice': 'Glover', 'pct': '1.0', 'party': 'Gre'}]",11/5/18,,11/4/18,C+,FALSE,91442,,Change Research,lv,1833,,11/2/18,Pennsylvania,All polls,FALSE,governor,https://twitter.com/ChangePolls/status/1059298598662238208
7487,"[{'choice': 'Kelly', 'pct': '46.0', 'party': 'Dem'}, {'choice': 'Sununu', 'pct': '46.0', 'party': 'Rep'}, {'choice': 'Jarvis', 'pct': '2.0', 'party': 'Lib'}]",11/5/18,,11/4/18,B,FALSE,91443,,University of New Hampshire,lv,630,,11/1/18,New Hampshire,All polls,FALSE,governor,https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2018_fall_nhelec110418.pdf
7488,"[{'choice': 'Sutton', 'pct': '51.0', 'party': 'Dem'}, {'choice': 'Noem', 'pct': '45.0', 'party': 'Rep'}, {'choice': 'Evans', 'pct': '2.0', 'party': 'Lib'}]",11/5/18,,11/4/18,C+,FALSE,91444,,Change Research,lv,851,,11/2/18,South Dakota,All polls,FALSE,governor,https://twitter.com/ChangePolls/status/1059300087623385088
7489,"[{'choice': 'Throne', 'pct': '27.0', 'party': 'Dem'}, {'choice': 'Gordon', 'pct': '61.0', 'party': 'Rep'}, {'choice': 'Rammell', 'pct': '6.0', 'party': 'Con'}, {'choice': 'Struempf', 'pct': '4.0', 'party': 'Lib'}]",11/5/18,,11/4/18,C+,FALSE,91445,,Change Research,lv,858,,11/2/18,Wyoming,All polls,FALSE,governor,https://twitter.com/ChangePolls/status/1059302863627665408
7490,"[{'choice': 'Tester', 'pct': '46.0', 'party': 'Dem'}, {'choice': 'Rosendale', 'pct': '49.0', 'party': 'Rep'}, {'choice': 'Breckenridge', 'pct': '3.0', 'party': 'Lib'}]",11/5/18,,11/4/18,C+,FALSE,91446,,Change Research,lv,879,Class I,11/2/18,Montana,All polls,FALSE,senate,https://twitter.com/ChangePolls/status/1059294833053855744
7491,"[{'choice': 'Menendez', 'pct': '51.0', 'party': 'Dem'}, {'choice': 'Hugin', 'pct': '41.0', 'party': 'Rep'}]",11/5/18,,11/4/18,C+,FALSE,91447,,Change Research,lv,1006,Class I,11/2/18,New Jersey,All polls,FALSE,senate,https://twitter.com/ChangePolls/status/1059296108386562048
7492,"[{'choice': 'Casey', 'pct': '51.0', 'party': 'Dem'}, {'choice': 'Barletta', 'pct': '44.0', 'party': 'Rep'}, {'choice': 'Gale', 'pct': '2.0', 'party': 'Gre'}, {'choice': 'Kerns', 'pct': '1.0', 'party': 'Lib'}]",11/5/18,,11/4/18,C+,FALSE,91449,,Change Research,lv,1833,Class I,11/2/18,Pennsylvania,All polls,FALSE,senate,https://twitter.com/ChangePolls/status/1059298234261094401
7493,"[{'choice': 'Trauner', 'pct': '31.0', 'party': 'Dem'}, {'choice': 'Barrasso', 'pct': '60.0', 'party': 'Rep'}, {'choice': 'Porambo', 'pct': '6.0', 'party': 'Lib'}]",11/5/18,,11/4/18,C+,FALSE,91450,,Change Research,lv,858,Class I,11/2/18,Wyoming,All polls,FALSE,senate,https://twitter.com/ChangePolls/status/1059302555488935936
7494,"[{'choice': 'Williams', 'pct': '44.0', 'party': 'Dem'}, {'choice': 'Gianforte', 'pct': '52.0', 'party': 'Rep'}, {'choice': 'Swanson', 'pct': '2.0', 'party': 'Lib'}]",11/5/18,1,11/4/18,C+,FALSE,91452,,Change Research,lv,879,District 1,11/2/18,Montana,All polls,FALSE,house,https://twitter.com/ChangePolls/status/1059294632163438592
7495,"[{'choice': 'Pappas', 'pct': '53.0', 'party': 'Dem'}, {'choice': 'Edwards', 'pct': '40.0', 'party': 'Rep'}, {'choice': 'Belforti', 'pct': '3.0', 'party': 'Lib'}]",11/5/18,1,11/4/18,B,FALSE,91453,,University of New Hampshire,lv,309,District 1,11/1/18,New Hampshire,All polls,FALSE,house,https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2018_fall_nhelec110418.pdf
7496,"[{'choice': 'Kuster', 'pct': '56.0', 'party': 'Dem'}, {'choice': 'Negron', 'pct': '35.0', 'party': 'Rep'}, {'choice': ""O'Donnell"", 'pct': '2.0', 'party': 'Lib'}]",11/5/18,2,11/4/18,B,FALSE,91454,,University of New Hampshire,lv,321,District 2,11/1/18,New Hampshire,All polls,FALSE,house,https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2018_fall_nhelec110418.pdf
7497,"[{'choice': 'Bjorkman', 'pct': '41.0', 'party': 'Dem'}, {'choice': 'Johnson', 'pct': '51.0', 'party': 'Rep'}, {'choice': 'Wieczorek', 'pct': '3.0', 'party': 'Ind'}, {'choice': 'Hendrickson', 'pct': '2.0', 'party': 'Lib'}]",11/5/18,1,11/4/18,C+,FALSE,91455,,Change Research,lv,851,District 1,11/2/18,South Dakota,All polls,FALSE,house,https://twitter.com/ChangePolls/status/1059301248380223488
7498,"[{'choice': 'Hunter', 'pct': '28.0', 'party': 'Dem'}, {'choice': 'Cheney', 'pct': '55.0', 'party': 'Rep'}, {'choice': 'Brubaker', 'pct': '7.0', 'party': 'Lib'}, {'choice': 'Cummings', 'pct': '6.0', 'party': 'Con'}]",11/5/18,1,11/4/18,C+,FALSE,91456,,Change Research,lv,858,District 1,11/2/18,Wyoming,All polls,FALSE,house,https://twitter.com/ChangePolls/status/1059302464313188352
7499,"[{'choice': 'McCaskill', 'pct': '44.4', 'party': 'Dem'}, {'choice': 'Hawley', 'pct': '48.3', 'party': 'Rep'}]",11/5/18,,11/4/18,C,FALSE,91457,,Trafalgar Group,lv,1791,Class I,10/29/18,Missouri,All polls,FALSE,senate,https://drive.google.com/file/d/1vOV49vYntecvVzrTRthDeUaD3W5A94pj/view
7500,"[{'choice': 'Sinema', 'pct': '48.0', 'party': 'Dem'}, {'choice': 'McSally', 'pct': '49.0', 'party': 'Rep'}, {'choice': 'Green', 'pct': '0.0', 'party': 'Gre'}]",11/5/18,,11/3/18,C+,FALSE,91458,,OH Predictive Insights,lv,631,Class I,11/2/18,Arizona,All polls,FALSE,senate,http://createsend.com/t/i-9C28BF62A01126BA2540EF23F30FEDED
7501,"[{'choice': 'Klobuchar', 'pct': '57.0', 'party': 'Dem'}, {'choice': 'Newberger', 'pct': '34.0', 'party': 'Rep'}]",11/5/18,,10/31/18,A,FALSE,91459,,SurveyUSA,lv,600,Class I,10/29/18,Minnesota,All polls,FALSE,senate,http://www.surveyusa.com/client/PollReport.aspx?g=eedbecb7-3e86-4c18-9e63-32cc003abf74
7502,"[{'choice': 'Smith', 'pct': '48.0', 'party': 'Dem'}, {'choice': 'Housley', 'pct': '40.0', 'party': 'Rep'}]",11/5/18,,10/31/18,A,FALSE,91460,,SurveyUSA,lv,600,Class II,10/29/18,Minnesota,All polls,FALSE,senate,http://www.surveyusa.com/client/PollReport.aspx?g=eedbecb7-3e86-4c18-9e63-32cc003abf74
7510,"[{'choice': 'Gillum', 'pct': '50.0', 'party': 'Dem'}, {'choice': 'DeSantis', 'pct': '46.0', 'party': 'Rep'}]",11/5/18,,11/2/18,A,FALSE,91468,,Marist College,lv,595,,10/30/18,Florida,All polls,FALSE,governor,https://www.nbcnews.com/politics/first-read/democrats-have-slight-edge-close-florida-senate-governor-races-n931126
7512,"[{'choice': 'Gillum', 'pct': '50.0', 'party': 'Dem'}, {'choice': 'DeSantis', 'pct': '43.0', 'party': 'Rep'}]",11/5/18,,11/4/18,A-,FALSE,91470,,Quinnipiac University,lv,1142,,10/29/18,Florida,All polls,FALSE,governor,https://poll.qu.edu/images/polling/fl/fl11052018_frqt85.pdf/
7513,"[{'choice': 'Gillum', 'pct': '49.5', 'party': 'Dem'}, {'choice': 'DeSantis', 'pct': '45.4', 'party': 'Rep'}, {'choice': 'Richardson', 'pct': '1.8', 'party': 'Ref'}]",11/5/18,,11/4/18,B-,FALSE,91471,,St. Pete Polls,lv,3088,,11/3/18,Florida,All polls,FALSE,governor,http://stpetepolls.org/files/StPetePolls_2018_State_GEN_GovSenCFO_November04_UI8E.pdf
7514,"[{'choice': 'Whitmer', 'pct': '54.0', 'party': 'Dem'}, {'choice': 'Schuette', 'pct': '40.0', 'party': 'Rep'}]",11/5/18,,11/4/18,D-,FALSE,91472,,Mitchell Research & Communications,lv,701,,11/4/18,Michigan,All polls,FALSE,governor,https://www.realclearpolitics.com/docs/MI_11-18_Mitchell_Poll_Press_Release_11-5-18_.pdf
7515,"[{'choice': 'McCaskill', 'pct': '50.0', 'party': 'Dem'}, {'choice': 'Hawley', 'pct': '47.0', 'party': 'Rep'}]",11/5/18,,11/1/18,A,FALSE,91473,,Marist College,lv,600,Class I,10/30/18,Missouri,All polls,FALSE,senate,https://www.nbcnews.com/politics/first-read/poll-missouri-senate-race-margin-error-contest-n931101
7517,"[{'choice': 'McCaskill', 'pct': '47.0', 'party': 'Dem'}, {'choice': 'Hawley', 'pct': '44.0', 'party': 'Rep'}, {'choice': 'Campbell', 'pct': '3.0', 'party': 'Lib'}, {'choice': 'Crain', 'pct': '2.0', 'party': 'Gre'}]",11/5/18,,11/1/18,A,FALSE,91475,,Marist College,lv,600,Class I,10/30/18,Missouri,All polls,FALSE,senate,https://www.nbcnews.com/politics/first-read/poll-missouri-senate-race-margin-error-contest-n931101
7519,"[{'choice': 'Nelson', 'pct': '50.0', 'party': 'Dem'}, {'choice': 'Scott', 'pct': '46.0', 'party': 'Rep'}]",11/5/18,,11/2/18,A,FALSE,91477,,Marist College,lv,595,Class I,10/30/18,Florida,All polls,FALSE,senate,https://www.nbcnews.com/politics/first-read/democrats-have-slight-edge-close-florida-senate-governor-races-n931126
7521,"[{'choice': 'Nelson', 'pct': '51.0', 'party': 'Dem'}, {'choice': 'Scott', 'pct': '44.0', 'party': 'Rep'}]",11/5/18,,11/4/18,A-,FALSE,91479,,Quinnipiac University,lv,1142,Class I,10/29/18,Florida,All polls,FALSE,senate,https://poll.qu.edu/images/polling/fl/fl11052018_frqt85.pdf/
7522,"[{'choice': 'Menendez', 'pct': '55.0', 'party': 'Dem'}, {'choice': 'Hugin', 'pct': '40.0', 'party': 'Rep'}]",11/5/18,,11/4/18,A-,FALSE,91480,,Quinnipiac University,lv,1115,Class I,10/29/18,New Jersey,All polls,FALSE,senate,https://poll.qu.edu/images/polling/nj/nj11052018_nhce62.pdf/
7523,"[{'choice': 'Nelson', 'pct': '49.9', 'party': 'Dem'}, {'choice': 'Scott', 'pct': '46.2', 'party': 'Rep'}]",11/5/18,,11/4/18,B-,FALSE,91481,,St. Pete Polls,lv,3088,Class I,11/3/18,Florida,All polls,FALSE,senate,http://stpetepolls.org/files/StPetePolls_2018_State_GEN_GovSenCFO_November04_UI8E.pdf
7524,"[{'choice': 'Stabenow', 'pct': '53.0', 'party': 'Dem'}, {'choice': 'James', 'pct': '46.0', 'party': 'Rep'}]",11/5/18,,11/4/18,D-,FALSE,91482,,Mitchell Research & Communications,lv,701,Class I,11/4/18,Michigan,All polls,FALSE,senate,https://www.realclearpolitics.com/docs/MI_11-18_Mitchell_Poll_Press_Release_11-5-18_.pdf
7525,"[{'choice': 'Abrams', 'pct': '50.0', 'party': 'Dem'}, {'choice': 'Kemp', 'pct': '46.0', 'party': 'Rep'}, {'choice': 'Metz', 'pct': '1.0', 'party': 'Lib'}]",11/5/18,,11/2/18,C+,FALSE,91483,DEM,20/20 Insight,lv,614,,10/31/18,Georgia,All polls,FALSE,governor,https://www.scribd.com/document/392234994/Southern-Majority-20-20-Insights-Polling
